fecha;Producto;Categoria;nit;nombre;apellido paterno;apellido materno;pago;numero_tarjeta;costo;cantidad;precio
03/09/2021 21:22;Candy - Kusari (Kiara Foods);Cleaning & Household;4763921;Juan;Pérez;Sosa;americanexpress;374283029298528;1.75;4;2.09
04/09/2021 03:52;Masala Biscuit (Chai Point);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;americanexpress;374283947159695;14.12;2;14.89
04/09/2021 04:01;Green Salad (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;americanexpress;374288190284165;4.36;2;4.99
04/09/2021 04:03;Baby Corn - Peeled (Fresho);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048371185859950;13.32;1;14.79
04/09/2021 05:29;Methi/Menthya Dana - Whole (Catch);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288286104129;6.4;2;7.79
04/09/2021 10:41;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;visa;4041590766940980;7.49;2;8.29
04/09/2021 11:21;Grapes - Bangalore Blue with Seed (Fresho);Cleaning & Household;4649382;Sofía;Delgado;Muños;americanexpress;374288987270641;10.9;2;11.59
04/09/2021 11:36;Ready Masala - Mumbai Pav Bhaji (Kohinoor);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108756578046870;18.19;4;19.89
04/09/2021 12:18;Tapioca (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048377677598650;14.85;1;16.29
04/09/2021 14:03;Apple Drink (Ala Fresh);Gourmet & World Food;5839204;Fernando;Reyes;Rojas;mastercard;5048374650052520;14.46;2;15.59
04/09/2021 14:04;Chicken Tandoori Masala (bb Royal);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108750007910980;0.35;1;1.39
04/09/2021 17:07;Hommade - Imli Sauce (Saunth) (Dabur);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108755078984230;8.85;4;10.19
04/09/2021 17:12;Cucumber - Organically Grown (Fresho);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288469253552;9.33;2;10.79
04/09/2021 18:27;Ready Masala - Mumbai Pav Bhaji (Kohinoor);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048370810388250;18.19;1;19.89
04/09/2021 19:44;Gel Pen - Black, Octane (Classmate);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283028820413;18.98;3;20.99
04/09/2021 23:31;Agarbathi - Natural Incense Sticks (Jasmine) (Gou Ganga);Cleaning & Household;4649382;Sofía;Delgado;Muños;visa;4041596488932;8.96;4;10.29
04/09/2021 23:34;Masala - Lemon Rice Powder (MTR);Bakery, Cakes & Dairy;5038271;Paula;Rojas;Estrada;visa;4041596052571150;6.94;2;8.09
05/09/2021 01:29;Corn Rings - Masala Mania (Crax);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;americanexpress;374283793953498;17.35;2;18.29
05/09/2021 01:31;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5108758413125280;16.83;2;18.19
05/09/2021 07:22;Potato Chips - Spanish Tomato Tango (Lays);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108752617538230;3.2;1;4.39
05/09/2021 09:32;Amaranthus - Red (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374283747704898;12.28;1;13.89
05/09/2021 12:32;Baby Corn - Unpeeled (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048372771028150;1.68;2;1.89
05/09/2021 12:41;Classic Milk Chocolate Candy (Nestle );Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;mastercard;5108753866270550;19.24;1;21.19
05/09/2021 14:52;Filter Coffee (Lavazza);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048372340210790;16.62;1;18.09
05/09/2021 16:31;Hair Gel Vertical Hold (Vi-john);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;americanexpress;374288531964822;11.98;1;13.49
05/09/2021 18:18;Bleaching Powder - Strong (Zermisol);Beverages;4763921;Juan;Pérez;Sosa;mastercard;5108752140019160;7.42;1;8.29
05/09/2021 22:55;Bath Soap - Fruity Orange Flavour (Harmony);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;americanexpress;374283695696955;5.45;4;6.39
05/09/2021 23:15;Coffee - Premix, Instant (Narasus);Beverages;4663439;Mariana;Gómez;Martínez;;5564560331473500;16.62;2;18.09
05/09/2021 23:49;Gold Caramel Candy Stick (ALPENLIEBE);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;visa;4041592569391130;8.17;4;8.89
06/09/2021 01:06;Pooja Essential (Gomutra);Cleaning & Household;5283745;Luis;Torres;González;visa;4041597031723;10.66;6;11.59
06/09/2021 06:10;Chow Chow (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041594811855260;3.73;4;4.79
06/09/2021 07:05;Organic - Mustard/Sasive/Rai Yellow (bb Royal);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048372343482690;12.45;1;14.09
06/09/2021 08:24;Coccinia - Sliced (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;mastercard;5048375703904110;17.79;4;19.19
06/09/2021 10:21;Lassi (Amul);Cleaning & Household;4792351;Laura;Fernández;López;americanexpress;374288269492111;19.78;2;21.39
06/09/2021 12:50;Super Shine Medium Bristle Toothbrush (Colgate);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041594272471190;15.55;1;17.39
07/09/2021 02:44;Chow Chow (Fresho);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108755824655570;3.73;1;4.79
07/09/2021 03:38;Masala - Tomato Rice Powder (MTR);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288907645856;1.66;6;1.89
07/09/2021 05:04;Roll - Swiss Single (Dream Bake);Bakery, Cakes & Dairy;5283745;Luis;Torres;González;americanexpress;374283814872701;13.35;5;14.79
07/09/2021 07:38;Coccinia - Organically Grown (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;mastercard;5108757692066920;13.98;1;14.89
07/09/2021 07:55;Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048372592261180;8.82;2;10.09
07/09/2021 09:00;Baby Corn - Unpeeled (Fresho);Gourmet & World Food;4649382;Sofía;Delgado;Muños;mastercard;5108758000544850;16.61;1;18.09
07/09/2021 14:58;Grapes - Bangalore Blue with Seed (Fresho);Beverages;4958723;Gabriela;Morales;Paredes;mastercard;5108751377331050;17.58;2;18.79
07/09/2021 15:06;Top Spin Crackers (Parle);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041598474328;3.87;4;4.89
07/09/2021 16:16;Secret Dark Soy Sauce (Chings);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041594873143;4.35;1;4.99
07/09/2021 18:51;Instant Noodle - Special Chicken Flavour (Indomie);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283545940173;2.55;6;3.59
07/09/2021 23:42;Puja Flower Wicks - Puvvu Vathulu Batti (Jaji);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374288620180827;17.59;2;18.79
08/09/2021 03:46;Namkeen - Double Mazza (Crax);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;;5602239509320820;6.29;4;7.69
08/09/2021 04:01;Instant Popcorn - Seven Spices (4700BC);Gourmet & World Food;5839204;Fernando;Reyes;Rojas;visa;4041593907333940;17.85;2;19.29
08/09/2021 08:01;Fragrance of Temple Gold Tradition (Mangaldeep);Cleaning & Household;4763921;Juan;Pérez;Sosa;americanexpress;374288686801654;0.62;1;1.49
08/09/2021 08:23;Mustard/Sasive/Rai - Small (bb Popular);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;mastercard;5108751865975170;16.08;1;17.89
08/09/2021 08:39;Baby Corn - Unpeeled (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048374564963360;1.68;2;1.89
08/09/2021 09:28;Traditional Filter Coffee Decoction (iD);Beverages;4763921;Juan;Pérez;Sosa;visa;4041591560040;15.47;1;17.29
08/09/2021 09:55;Ash Gourd - Cut (Fresho);Cleaning & Household;5283745;Luis;Torres;González;americanexpress;374288683229800;3.18;1;4.39
08/09/2021 11:01;Tomato - Diced (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108751119159460;0.46;1;1.39
08/09/2021 14:35;Mint - Organically Grown (Fresho);Beverages;5839204;Fernando;Reyes;Rojas;americanexpress;374283149378077;4.77;2;5.09
08/09/2021 16:23;Corn Rings - Masala Mania (Crax);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108755914990100;17.35;3;18.29
08/09/2021 18:37;Agarbathi Natural Incense Sticks - Lavender (Gou Ganga);Cleaning & Household;5839204;Fernando;Reyes;Rojas;mastercard;5108758910107450;3.2;1;4.39
08/09/2021 20:14;Coriander Leaves (Fresho);Beverages;4763921;Juan;Pérez;Sosa;visa;4041597763606;15.49;1;17.29
08/09/2021 22:19;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288433180139;13.36;1;14.79
09/09/2021 01:13;Bounce Biscuits - Pineapple Creme (Sunfeast);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288309400504;7.46;1;8.29
09/09/2021 01:20;Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041598843029110;16.85;4;18.19
09/09/2021 01:47;Bath Soap - Fruity Orange Flavour (Harmony);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041590679999;5.45;2;6.39
09/09/2021 05:32;Jellicious - Jelimals (Candyman);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;;3580987195258540;16.11;1;17.89
09/09/2021 06:13;Treat Stars - Creme & Milk Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;visa;4041595835625220;5.05;1;5.69
09/09/2021 06:23;Khatta Meetha (Tasties);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041595655648;0.58;1;1.49
09/09/2021 11:17;Pooja Agarbatti - Treya 3 in 1 (Mangaldeep);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108754775851320;11.71;2;12.99
09/09/2021 11:21;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288147971898;14.04;1;14.89
09/09/2021 12:02;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;americanexpress;374283247071053;5.11;1;5.79
09/09/2021 12:54;Secret Dark Soy Sauce (Chings);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;visa;4041595337736040;4.35;1;4.99
09/09/2021 15:54;Sandwich Biscuits Fab - Jam In Fruit Flavour (Parle);Snacks & Branded Foods;4663439;Mariana;Gómez;Martínez;visa;4041593733691960;9.94;2;11.39
09/09/2021 16:42;Apple Juice Based Drink (Appy Fizz);Gourmet & World Food;5038271;Paula;Rojas;Estrada;mastercard;5108754498871880;9.85;1;11.29
09/09/2021 17:50;Amla Plus (Dabur);Beverages;5038271;Paula;Rojas;Estrada;americanexpress;374288419235956;16.12;1;17.89
09/09/2021 18:59;Nachos Cheese Tortilla Chips (Doritos);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288974793928;10.09;1;11.39
09/09/2021 20:39;Bun - Burger (English Oven);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5108751975453250;4.11;4;4.89
09/09/2021 21:24;Safal Steel Scrubber (Exo);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5048376535413240;14.96;6;16.49
09/09/2021 22:10;Secret Red Chilli Sauce (Chings);Snacks & Branded Foods;5283745;Luis;Torres;González;visa;4041591577340490;9.21;3;10.69
10/09/2021 02:00;Marie Light Biscuits - Active (Sunfeast);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;americanexpress;374288488024372;1.16;4;1.69
10/09/2021 02:44;Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;visa;4041590616962680;8.82;1;10.09
10/09/2021 06:25;50-50 Maska Chaska Salted Biscuits (Britannia);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374288659779069;14.01;4;14.89
10/09/2021 06:49;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374283734363807;13.36;3;14.79
10/09/2021 06:50;Candy - Kusari (Kiara Foods);Cleaning & Household;5839204;Fernando;Reyes;Rojas;mastercard;5108754582260190;1.75;2;2.09
10/09/2021 13:48;Lettuce - Green (Fresho);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374288855740360;11.44;2;12.49
10/09/2021 15:24;Milk Cake (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;;6371332518923730;18.02;1;19.69
10/09/2021 18:01;Namkeen - Moong Dal (Haldirams );Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048376279747770;3.02;1;4.19
10/09/2021 19:00;Sugarcane - Diced (Fresho);Cleaning & Household;4763921;Juan;Pérez;Sosa;mastercard;5048376770901250;8.88;2;10.19
10/09/2021 20:05;Fruity Soap Enriched with Narural Lime Extract (Harmony);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041599406616150;13.58;3;14.79
10/09/2021 21:22;Khatta Meetha Poha (MOM);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288828122639;18.72;1;20.69
11/09/2021 00:44;Fennel/Saunf/Sompu - Small (bb Popular);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;mastercard;5048375647555130;13.78;1;14.89
11/09/2021 01:04;Raw Mango (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;visa;4041596073825;3.66;1;4.79
11/09/2021 02:47;Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;5283745;Luis;Torres;González;mastercard;5048379001496090;16.85;3;18.19
11/09/2021 04:05;White Xylitol Sugarfree Spearmint Flavour Chewing Gum - Fliptop (Happydent );Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048371419780970;13.48;2;14.79
11/09/2021 05:49;Cucumber - Organically Grown (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048377626722960;16.66;1;18.09
11/09/2021 06:17;Bitter Gourd - Organically Grown (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;mastercard;5048376469602520;4.19;2;4.89
11/09/2021 07:52;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283224037382;7.49;4;8.29
11/09/2021 10:09;Milk Shake - Chocolate (Milky Mist);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;visa;4041592383962;3.38;1;4.59
11/09/2021 11:04;Treat Stars - Creme & White Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283596301333;14.22;2;15.09
11/09/2021 12:48;Namkeen - Rice Kodubale (Sln  );Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108756552850800;5.21;1;5.99
11/09/2021 14:01;Brinjal - Varikatri (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;;337941488206656;1.6;4;1.79
11/09/2021 18:25;Masala Oats - Chinese (Saffola);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041593741168;12.35;1;13.99
11/09/2021 18:26;Brinjal - Varikatri (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041591106562;1.6;2;1.79
11/09/2021 20:31;Sweet Potato (Fresho);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;mastercard;5048372431498240;17.17;1;18.19
11/09/2021 22:16;Kool - Thandai Flavour (Amul);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;visa;4041594590909390;13.88;4;14.89
11/09/2021 22:52;1-2-3 Noodles - Veg Masala Flavour (Wai Wai);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288773074447;16.68;1;18.09
11/09/2021 23:26;Digestive Biscuits - No Added Sugar (Mcvities);Beverages;4958723;Gabriela;Morales;Paredes;;6374162732639220;10.56;1;11.59
12/09/2021 00:33;Lychee Ras, Litchi Juice (Paper Boat);Beverages;4649382;Sofía;Delgado;Muños;mastercard;5048377613772930;8.46;2;9.49
12/09/2021 02:07;Amaranthus - Green (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;americanexpress;374288655680691;13.26;2;14.69
12/09/2021 03:47;Fragrance of Temple Gold Tradition (Mangaldeep);Cleaning & Household;4763921;Juan;Pérez;Sosa;visa;4041590970737;0.62;1;1.49
12/09/2021 03:51;Sterilised Double Toned Flavored Milk - Pista (THIRUMALA);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;americanexpress;374283526446224;16.39;3;17.99
12/09/2021 04:00;Pain Relief Cream (Moov);Fruits & Vegetables;4792351;Laura;Fernández;López;americanexpress;374283367977535;17;1;18.19
12/09/2021 07:24;Sanitary Pads (Comfy Snug Fit);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041590099776;1.5;2;1.69
12/09/2021 13:24;Mad Angles Cheese Nachos Chips (Bingo);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374288539749209;18.21;1;19.99
12/09/2021 14:10;Lychee Ras, Litchi Juice (Paper Boat);Beverages;4763921;Juan;Pérez;Sosa;americanexpress;374288108582080;8.46;1;9.49
12/09/2021 16:14;Puja Wicks - Pulla Vathulu long Batti (Jaji);Cleaning & Household;5283745;Luis;Torres;González;visa;4041590108511380;16.63;4;18.09
12/09/2021 19:28;Cucumber - Organically Grown (Fresho);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288828774660;16.66;3;18.09
12/09/2021 20:07;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288063403223;7.49;1;8.29
12/09/2021 20:57;Crackers - Cheese & Sugar (Gery Gone Mad);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5108759530844190;18.48;1;20.39
12/09/2021 21:36;Treat Croissant - Cocoa Creme Roll, 100% Veg (Britannia);Cleaning & Household;5283745;Luis;Torres;González;visa;4041594263732130;7.59;4;8.29
13/09/2021 05:32;Sugar Free Chewing Gum - Mixed Fruit (Orbit);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048379738359770;17.1;2;18.19
13/09/2021 06:03;Lychee Ras, Litchi Juice (Paper Boat);Beverages;4649382;Sofía;Delgado;Muños;mastercard;5048378039533700;8.46;1;9.49
13/09/2021 06:49;Kumkum (GOPURAM);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048378784629850;17.21;1;18.19
13/09/2021 07:06;Potato Chips - Salted (Bingo);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283080203201;11.36;1;12.29
13/09/2021 08:46;Cookies - Choconut (Unibic);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041595711136;5.26;2;6.09
13/09/2021 10:16;Choco Deck - French Dessert Inspired Layered Bar (Fabelle);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288701221847;4.66;1;4.99
13/09/2021 10:52;Ready Masala - Jammu Rajma (Kohinoor);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374283137049458;1.43;1;1.69
13/09/2021 14:23;Organic Spouts Horse Gram (Fresho);Beverages;5839204;Fernando;Reyes;Rojas;;5145718693664390;15.1;1;16.69
13/09/2021 14:24;Tasty Twist Dilli Chatpata Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4792351;Laura;Fernández;López;americanexpress;374283528719669;7.18;2;8.19
13/09/2021 15:25;Secret Schezwan Fried Rice Masala (Chings);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5048372815220870;12.24;1;13.89
13/09/2021 15:56;Mad Angles - Very Peri Peri (Bingo);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283712922699;15.35;3;17.09
13/09/2021 15:57;Marie Light Biscuits - Active (Sunfeast);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5048375598025320;1.16;3;1.69
13/09/2021 18:31;Biscuits - Monaco Salted Snack (Parle);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288993699841;3.09;3;4.29
13/09/2021 18:54;Fruit Power - Masala Sugarcane (Real);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041595524653370;6.61;3;7.89
13/09/2021 20:06;Organic, Fennel /Saunf/Sompu Powder (bb Royal);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;mastercard;5048374791819310;9.87;3;11.29
13/09/2021 23:10;Bread - Fruit (English Oven);Bakery, Cakes & Dairy;5038271;Paula;Rojas;Estrada;visa;4041593584469;1.63;1;1.79
14/09/2021 00:36;Fresh Tomato Ketchup (Kissan);Gourmet & World Food;4649382;Sofía;Delgado;Muños;visa;4041598542598950;12.66;3;14.29
14/09/2021 00:49;Powder - Chilli (Aashirvaad);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374283364096172;1.6;1;1.79
14/09/2021 01:12;Cucumber - Organically Grown (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041590202033690;9.33;2;10.79
14/09/2021 02:58;Moong Dal (Tasties);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5048373197662570;4;1;4.89
14/09/2021 04:04;Red Cabbage - Grated (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;americanexpress;374288214799198;4.19;2;4.89
14/09/2021 09:43;Winkin Cow ClassicÂ Lassi (Britannia);Bakery, Cakes & Dairy;4792351;Laura;Fernández;López;mastercard;5108755173475810;2.95;1;4.09
14/09/2021 10:47;Puja Flower Wicks - Puvvu Vathulu Batti (Jaji);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374283254793300;17.59;2;18.79
14/09/2021 14:05;Fragrance of Temple Gold Tradition (Mangaldeep);Cleaning & Household;5283745;Luis;Torres;González;visa;4041596155176;0.62;6;1.49
14/09/2021 14:06;Chewing Gum - Peppermint (Doublemint);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048370972070870;0.74;2;1.59
14/09/2021 17:45;Namkeen - Madras Mixture (Townbus);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288988795372;4.03;1;4.89
14/09/2021 23:39;Kool - Kesar (Amul);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;;5550728276417920;18.03;3;19.69
